id,annotator,text,L1_label,L2_label,full_label
880,A_5,I am writing to dispute a line item on my latest invoice. The 'Setup Fee' should have been waived. Can you please correct this?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
880,A_6,I am writing to dispute a line item on my latest invoice. The 'Setup Fee' should have been waived. Can you please correct this?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
880,A_7,I am writing to dispute a line item on my latest invoice. The 'Setup Fee' should have been waived. Can you please correct this?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
881,A_1,This is a request to delete my account and all data associated with it. I will not be using the service moving forward.,Account Management,Close Account,Account Management_Close Account
881,A_2,This is a request to delete my account and all data associated with it. I will not be using the service moving forward.,Account Management,Close Account,Account Management_Close Account
881,A_3,This is a request to delete my account and all data associated with it. I will not be using the service moving forward.,Account Management,Close Account,Account Management_Close Account
881,A_4,This is a request to delete my account and all data associated with it. I will not be using the service moving forward.,Account Management,Close Account,Account Management_Close Account
881,A_5,This is a request to delete my account and all data associated with it. I will not be using the service moving forward.,Account Management,Close Account,Account Management_Close Account
881,A_6,This is a request to delete my account and all data associated with it. I will not be using the service moving forward.,Account Management,Close Account,Account Management_Close Account
881,A_7,This is a request to delete my account and all data associated with it. I will not be using the service moving forward.,Account Management,Close Account,Account Management_Close Account
882,A_1,"When I try to use the search function, it returns an error page. This feature seems to be bugged.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
882,A_2,"When I try to use the search function, it returns an error page. This feature seems to be bugged.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
882,A_3,"When I try to use the search function, it returns an error page. This feature seems to be bugged.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
882,A_4,"When I try to use the search function, it returns an error page. This feature seems to be bugged.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
882,A_5,"When I try to use the search function, it returns an error page. This feature seems to be bugged.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
882,A_6,"When I try to use the search function, it returns an error page. This feature seems to be bugged.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
882,A_7,"When I try to use the search function, it returns an error page. This feature seems to be bugged.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
883,A_1,I was accidentally charged twice for my subscription this month. Please refund the duplicate payment of $75.,Billing,Refund Request,Billing_Refund Request
883,A_2,I was accidentally charged twice for my subscription this month. Please refund the duplicate payment of $75.,Billing,Refund Request,Billing_Refund Request
883,A_3,I was accidentally charged twice for my subscription this month. Please refund the duplicate payment of $75.,Billing,Refund Request,Billing_Refund Request
883,A_4,I was accidentally charged twice for my subscription this month. Please refund the duplicate payment of $75.,Billing,Refund Request,Billing_Refund Request
883,A_5,I was accidentally charged twice for my subscription this month. Please refund the duplicate payment of $75.,Billing,Refund Request,Billing_Refund Request
883,A_6,I was accidentally charged twice for my subscription this month. Please refund the duplicate payment of $75.,Billing,Refund Request,Billing_Refund Request
